品目コード	プラント	品目テキスト	保管場所	特殊在庫区分	特殊在庫の評価	特殊在庫番号	保管場所レベルでの品目削除フラグ	ロット番号	基本数量単位	利用可能評価在庫	通貨コード	利用可能値	転送中在庫（保管場所間）	積送/輸送中の値	品質検査中在庫	品質検査値	非利用可能ロットの全在庫合計	制限値	保留在庫	保留在庫値	返品保留在庫	保留返品金額	販売伝票	販売伝票明細	棚番	勘定科目コード	勘定科目名	品目タイプ	滞留日数	評価クラス	評価クラステキスト	調達タイプ	調達タイプテキスト	評価減区分
970112800	P300	GK-1280 B	3160						PC	       1.000	JPY	              44096	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			2-4	154000	原材料(自動入力)	HALB	    354	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500621	P300	CV-062 T1	3110						PC	      13.000	JPY	               4407	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   1950	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500631	P300	CV-063DT1        ZNRﾖｳ PC	3110						PC	      15.000	JPY	              43455	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	      5	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500632	P300	CV-063DT2        ZNRﾖｳ PC	3110						PC	       2.000	JPY	               5492	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   2461	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500633	P300	CV-063DT3        ZNRﾖｳ PC	3110						PC	       8.000	JPY	              21312	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   1950	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500634	P300	CV-063DT4        ZNRﾖｳ PC	3110						PC	       2.000	JPY	               4038	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500635	P300	CV-063DT5        ZNRﾖｳ PC	3110						PC	       4.000	JPY	              10812	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	    289	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
970500637	P300	CV-063DT7        ZNRﾖｳ PC	3110						PC	       4.000	JPY	               4036	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
971119114	P300	RF1A9114  10VA  210/50V	3110						PC	       1.000	JPY	               5000	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			SSS未使用-5	154000	原材料(自動入力)	HALB	    708	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K050005	P300	MK-500C S5 PZZA1050005	3110						PC	       3.000	JPY	               9093	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	   2971	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K069131	P300	MK-691AT31	3110						PC	       2.000	JPY	              47252	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K077642	P300	GK-776 S42	3110						PC	       4.000	JPY	               7896	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB06-4	154000	原材料(自動入力)	HALB	   1998	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K077643	P300	GK-776 S43	3110						PC	       3.000	JPY	               7278	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB06-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K077644	P300	GK-776 S44	3110						PC	       8.000	JPY	              19456	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB06-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K129000	P300	MK-1290	3110						PC	       3.000	JPY	              17517	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-1	154000	原材料(自動入力)	HALB	    985	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K134100	P300	XAMK-1341	3120						PC	       3.000	JPY	              45900	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   2173	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K134100	P300	XAMK-1341	3140						PC	       1.000	JPY	              15300	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K134113	P300	XAMK-1341S13	3110						PC	       1.000	JPY	               5448	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K142515	P300	UK-1425DS15	3110						PC	       7.000	JPY	             111503	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K153416	P300	MK-1534C S16	3110						PC	       5.000	JPY	              65430	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K153712	P300	MK-1537BS12	3110						PC	       1.000	JPY	              11246	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K162000	P300	YPK-1620A	3110						PC	       2.000	JPY	              34376	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-1	154000	原材料(自動入力)	HALB	      2	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K169800	P300	XIK-1698B  PZA003400	3110						PC	      18.000	JPY	             221274	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB11-5	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K169800	P300	XIK-1698B  PZA003400	3160						PC	       1.000	JPY	              12293	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			2-3	154000	原材料(自動入力)	HALB	    892	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K169900	P300	IK-1699B PZA0087,0313	3110						PC	       1.000	JPY	              42765	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170000	P300	IK-1700C  PZA006400	3110						PC	       1.000	JPY	              42303	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170100	P300	XIK-1701B   DC300V	3110						PC	       1.000	JPY	              27206	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-3	154000	原材料(自動入力)	HALB	    187	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170107	P300	XIK-1701BU07	3110						PC	       8.000	JPY	              88984	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170108	P300	XIK-1701BU08	3110						PC	       4.000	JPY	              52956	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170113	P300	XIK-1701BU13	3110						PC	      13.000	JPY	             154167	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-2	154000	原材料(自動入力)	HALB	    393	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170307	P300	IK-1703EU07	3110						PC	      24.000	JPY	             318936	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-3	154000	原材料(自動入力)	HALB	    641	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170308	P300	IK-1703EU08	3110						PC	       2.000	JPY	              30196	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-3	154000	原材料(自動入力)	HALB	    437	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170309	P300	IK-1703EU09	3110						PC	       1.000	JPY	              13426	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-3	154000	原材料(自動入力)	HALB	   2587	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170310	P300	IK-1703EU10	3110						PC	      11.000	JPY	             145365	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K170312	P300	IK-1703EU12	3110						PC	      14.000	JPY	             186018	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB08-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
97K174927	P300	XIK-1749BU27  PZA114000	3110						PC	       3.000	JPY	              80241	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-3	154000	原材料(自動入力)	HALB	     16	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
