MRP 日付	プラント	MRP管理者	購買グループ	品目コード	略称	伝票番号	指図番号	所要日付	再計画日付	入庫/所要量	保管場所	親品目コード	親品目テキスト	例外グループ	例外	例外メッセージ	品目テキスト	Type	安全在庫	単位
20250808	P100	900	128	53634137200	出荷通	4502408595		20250908	20250808	200.000	1210			7	10	再日程計画(前倒し)	EI-35Sｾﾞﾂｴﾝｻﾎﾟｰﾄ	PD	150.000	PC
20250808	P100	900	128	53634137200	出荷通	4502412400		20250918	20250724	200.000	1210			7	10	再日程計画(前倒し)	EI-35Sｾﾞﾂｴﾝｻﾎﾟｰﾄ	PD	150.000	PC
20250808	P100	900	128	53634137200	出荷通	4502414785		20251006	20250909	200.000	1210			7	10	再日程計画(前倒し)	EI-35Sｾﾞﾂｴﾝｻﾎﾟｰﾄ	PD	150.000	PC
20250808	P100	900	128	53634139600	購発注	4502418922		20250827	20250903	300.000	1210			7	15	再日程計画(先送り)	S-25-UB-RO ｾﾞﾂｴﾝｻﾎﾟｰﾄ M   6 ﾄﾞｳﾅｶﾞｻ 25M	PD	0.000	PC
20250808	P100	900	128	53636003000	出荷通	4502407076		20250827	20250903	2.000	1210			7	15	再日程計画(先送り)	SPSN-6U 9.4MM ｼﾔﾌﾄ7.0MM 66ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53636003000	出荷通	4502415856		20250827	20250903	2.000	1210			7	15	再日程計画(先送り)	SPSN-6U 9.4MM ｼﾔﾌﾄ7.0MM 66ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53670001000	購依頼	0012706395		20250804	20250619	500.000	1210			7	10	再日程計画(前倒し)	PS4B-15 六角ｽﾍﾟｰｻｰ 15 ﾀｲﾍﾝ7 PPS*	PD	0.000	PC
20250808	P100	900	128	53670001000	購依頼	0012710052		20250806	00000000	10000000.000	1210			3	07	手配終了日付が過去です	PS4B-15 六角ｽﾍﾟｰｻｰ 15 ﾀｲﾍﾝ7 PPS*	PD	0.000	PC
20250808	P100	900	128	53692012100	出荷通	4502409363		20250820	20250807	100.000	1210			7	10	再日程計画(前倒し)	G1032 ｳｴﾙﾅｯﾄ ﾈｵﾌﾟﾚﾝｺﾞﾑ M5X0.8	PD	15.000	PC
20250808	P100	900	128	53692012100	購発注	4502413092		20250926	20250903	100.000	1210			7	10	再日程計画(前倒し)	G1032 ｳｴﾙﾅｯﾄ ﾈｵﾌﾟﾚﾝｺﾞﾑ M5X0.8	PD	15.000	PC
20250808	P100	900	128	53692014600	購発注	4502396676		20250912	20251020	60.000	1210			7	15	再日程計画(先送り)	P5055B ﾌﾟﾂｼﾕﾘﾍﾞﾂﾄ 6N ｲﾛｸﾛ	PD	60.000	PC
20250808	P100	900	128	53692025600	出荷通	4502373204		20250827	20250903	27.000	1210			7	15	再日程計画(先送り)	SNP-7  ｽﾅｯﾊﾟｰ	PD	0.000	PC
20250808	P100	900	134	53692025800	購発注	4502409495		20251029	20251104	16.000	1216			7	15	再日程計画(先送り)	ﾊﾟｲﾌﾟ ﾖﾋﾞ6 ｶﾞｲｹｲ   9MM ﾀｶｻ  3*	PD	0.000	PC
20250808	P100	900	128	53692029200	出荷通	4502373205		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	SB-875-11 NYLON	PD	0.000	PC
20250808	P100	900	128	53692029200	購発注	4502410002		20251114	20251215	20.000	1210			7	15	再日程計画(先送り)	SB-875-11 NYLON	PD	0.000	PC
20250808	P100	900	128	53692029400	出荷通	4502406314		20250822	20250904	40.000	1210			7	15	再日程計画(先送り)	SB-1375-16 NYLON	PD	0.000	PC
20250808	P100	900	128	53692030100	出荷通	4502373206		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	SB-750-10 NYLON	PD	0.000	PC
20250808	P100	900	134	53692031400	出荷通	4502413203		20250926	20251002	2.000	1210			7	15	再日程計画(先送り)	ﾊﾟｲﾌﾟ	PD	0.000	PC
20250808	P100	900	134	53692031400	出荷通	4502414289		20250926	20251002	2.000	1210			7	15	再日程計画(先送り)	ﾊﾟｲﾌﾟ	PD	0.000	PC
20250808	P100	900	136	53692036400	出荷通	4502405661		20250827	20251009	50.000	1213			7	15	再日程計画(先送り)	ﾊﾟｲﾌﾟ ﾖﾋﾞ12.5 ｶﾞｲｹｲ14.5MM ﾀｶｻ*	PD	20.000	PC
20250808	P100	900	128	53692039000	出荷通	4502373053		20250827	20250903	27.000	1120			7	15	再日程計画(先送り)	ﾛｯﾄﾞﾎﾙﾀﾞｰA  13T5 POM ROHSﾀｲｵｳﾋﾝ	PD	0.000	PC
20250808	P100	900	128	53692118800	購発注	4502414219		20251006	20251001	500.000	1210			7	10	再日程計画(前倒し)	EH11U ｴﾂｼﾞﾎﾙﾀﾞ ﾅｲｹｲ 11MM 66ﾅｲ*	PD	0.000	PC
20250808	P100	900	128	53692118800	購依頼	0012724491		20251006	00000000	500.000	1210			4	01	新規登録された手配仮作成	EH11U ｴﾂｼﾞﾎﾙﾀﾞ ﾅｲｹｲ 11MM 66ﾅｲ*	PD	0.000	PC
20250808	P100	900	128	53692121800	出荷通	4502407081		20250827	20250901	1000.000	1210			7	15	再日程計画(先送り)	LWS-2U ﾜｲﾔｰｻﾄﾞﾙ 11X18.5MM 66ﾅ*	PD	800.000	PC
20250808	P100	900	128	53692121800	購発注	4502414794		20250926	20251002	1000.000	1210			7	15	再日程計画(先送り)	LWS-2U ﾜｲﾔｰｻﾄﾞﾙ 11X18.5MM 66ﾅ*	PD	800.000	PC
20250808	P100	900	128	53692121900	出荷通	4502407082		20250827	20250901	1000.000	1210			7	15	再日程計画(先送り)	EH14U ｴﾂｼﾞﾎﾙﾀﾞ ﾅｲｹｲ 18MM 66ﾅｲ*	PD	0.000	PC
20250808	P100	900	128	53692123500	出荷通	4502407083		20250827	20250904	1000.000	1210			7	15	再日程計画(先送り)	LWS-3U ﾜｲﾔｰｻﾄﾞﾙ 11X19.2MM 66ﾅ*	PD	500.000	PC
20250808	P100	900	128	53692230000	購発注	4502410431		20250924	20250903	4000.000	1210			7	10	再日程計画(前倒し)	TB300B MAX  2MM ﾄﾘﾂｹｱﾅ5.2*D0A*	PD	2000.000	PC
20250808	P100	900	128	53692232000	出荷通	4502407084		20250827	20250711	800.000	1210			7	10	再日程計画(前倒し)	TA-320B MAX  2MM ﾄﾘﾂｹｱﾅ5.2MM *	PD	300.000	PC
20250808	P100	900	128	53692304300	出荷通	4502406312		20250822	20250904	50.000	1210			7	15	再日程計画(先送り)	PLWS-4LU ｽﾅｯﾌﾟ 66ﾅｲﾛﾝ	PD	20.000	PC
20250808	P100	900	128	53692304300	出荷通	4502406313		20250822	20250904	50.000	1210			7	15	再日程計画(先送り)	PLWS-4LU ｽﾅｯﾌﾟ 66ﾅｲﾛﾝ	PD	20.000	PC
20250808	P100	900	117	53692304500	出荷通	4502399972		20250905	20250827	300.000	1210			7	10	再日程計画(前倒し)	GRT-70V0 66ﾅｲﾛﾝ UL94V-0	PD	30.000	PC
20250808	P100	900	128	53692304800	出荷通	4502406568		20250822	20250827	40.000	1210			7	15	再日程計画(先送り)	HC-6U ﾊｰﾈｽｸﾘｯﾌﾟ ﾅｲｹｲ7.4MM ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53692304800	出荷通	4502407080		20250827	20250903	100.000	1210			7	15	再日程計画(先送り)	HC-6U ﾊｰﾈｽｸﾘｯﾌﾟ ﾅｲｹｲ7.4MM ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53692304800	購発注	4502414216		20250926	20251002	20.000	1210			7	15	再日程計画(先送り)	HC-6U ﾊｰﾈｽｸﾘｯﾌﾟ ﾅｲｹｲ7.4MM ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53692304800	購発注	4502418934		20251029	20251104	80.000	1210			7	15	再日程計画(先送り)	HC-6U ﾊｰﾈｽｸﾘｯﾌﾟ ﾅｲｹｲ7.4MM ﾅｲﾛ*	PD	0.000	PC
20250808	P100	900	128	53692305400	出荷通	4502406023		20250827	20250901	50.000	1210			7	15	再日程計画(先送り)	MG25AS-14B 66ナイロン	PD	10.000	PC
20250808	P100	900	128	53692305400	購発注	4502417997		20251029	20251104	50.000	1210			7	15	再日程計画(先送り)	MG25AS-14B 66ナイロン	PD	10.000	PC
20250808	P100	900	108	53999032600	購発注	4502418019		20260128	20260204	120.000	1210			7	15	再日程計画(先送り)	NSL-13 ｹ-ﾌﾞﾙﾛｯｸ ｹｲ11-13.5ﾖｳ	PD	0.000	PC
20250808	P100	900	134	53999034800	購発注	4502372959		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	ﾌｲﾙﾀ SUSﾒﾂｼﾕ #100 ｹｲ14	PD	0.000	PC
20250808	P100	900	128	53999044300	購発注	4502418286		20250911	20250123	2.000	1210			7	10	再日程計画(前倒し)	ｻﾗﾝﾛﾂｸ OM-150 700X800X25	PD	0.000	PC
20250808	P100	900	128	53999044300	購発注	4502418287		20250911	20250808	2.000	1210			7	10	再日程計画(前倒し)	ｻﾗﾝﾛﾂｸ OM-150 700X800X25	PD	0.000	PC
20250808	P100	900	128	53999044600	出荷通	4502373005		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	ESD-4-2-120 ｼｮｳｹﾂｷﾝｿﾞｸ φ4 t=*	PD	0.000	PC
20250808	P100	900	128	53999044700	出荷通	4502373054		20250827	20250903	9.000	1210			7	15	再日程計画(先送り)	ﾛｯﾄﾞﾎﾙﾀﾞA-1-1V52 N6 φ12用 高さ20	PD	0.000	PC
20250808	P100	900	117	53999047800	出荷通	4502417521		20250807	00000000	10.000	1122			3	07	手配終了日付が過去です	CARTRIDGE 30CC LEAD-FREE(M705-LFAC19)	PD	0.000	PC
20250808	P100	900	121	53999048500	購発注	4502410054		20251114	20251215	40.000	1216			7	15	再日程計画(先送り)	C-30-SG-30X90A-EP-UL	PD	0.000	PC
20250808	P100	900	134	53999061400	在庫			00000000	00000000	81.000				6	96	安全在庫レベルを下回りました	ﾌｯｿｼﾞｭｼﾆｿｳ TES-1-1/4-CWH	PD	100.000	M
20250808	P100	900	134	53999061400	購発注	4502390734		20250918	20250808	100.000	1210			7	10	再日程計画(前倒し)	ﾌｯｿｼﾞｭｼﾆｿｳ TES-1-1/4-CWH	PD	100.000	M
20250808	P100	900	117	53999064200	購発注	4502418242		20250827	20250902	1.000	1210			7	15	再日程計画(先送り)	JB-WSB034070E ｼﾞｮｲﾎﾞｯｸｽ	PD	0.000	PC
20250808	P100	900	134	53999065700	購発注	4502414358		20250827	20250903	60.000	1210			7	15	再日程計画(先送り)	ｵﾌﾟｼｰﾗｰOP-130ｶﾀﾒﾝﾉﾘﾂｷ ﾊﾊﾞ15mm*	PD	0.000	PC
20250808	P100	900	128	54008000900	在庫			00000000	00000000	1.000				6	96	安全在庫レベルを下回りました	両面ﾃｰﾌﾟ501L-20幅20mm/50M 白 定尺 5*	PD	2.000	PC
20250808	P100	900	134	54050000719	出荷通	4502407195		20250827	20251002	50.000	1210			7	15	再日程計画(先送り)	ﾈｵﾌﾟﾚﾝｽﾎﾟﾝｼﾞ ｸﾛ ﾊﾊﾞ  10MM T= *	PD	0.000	M
20250808	P100	900	134	54050000719	購発注	4502419091		20251029	20251104	50.000	1210			7	15	再日程計画(先送り)	ﾈｵﾌﾟﾚﾝｽﾎﾟﾝｼﾞ ｸﾛ ﾊﾊﾞ  10MM T= *	PD	0.000	M
20250808	P100	900	136	54201116000	購発注	4502409373		20250917	20250619	120.000	1210			7	10	再日程計画(前倒し)	G747 ｼﾘｺﾝｸﾞﾘｽ	PD	10.000	PC
20250808	P100	900	134	54301417500	購発注	4502416528		20250926	20251003	1.000	1210			7	15	再日程計画(先送り)	ﾄｳﾒｲBOX CBC-101 W=525MM D=238*	PD	0.000	PC
20250808	P100	900	128	54401213700	購発注	4502412714		20250925	20250922	12.000	1210			7	10	再日程計画(前倒し)	ｶﾝﾃﾞﾝﾁ ﾀﾝ4 ｱﾙｶﾘﾃﾞﾝﾁ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	128	54401213700	購発注	4502414224		20251006	20250925	12.000	1210			7	10	再日程計画(前倒し)	ｶﾝﾃﾞﾝﾁ ﾀﾝ4 ｱﾙｶﾘﾃﾞﾝﾁ XXXXXXXXXX	PD	0.000	PC
20250808	P100	900	121	54800885000	購発注	4502399807		20250904	20250910	3.000	1210			7	15	再日程計画(先送り)	B-203-5 ﾁｮｳﾊﾞﾝ チョウバン	PD	0.000	PC
20250808	P100	PC1	103	54869008700	入出予	0008174219	000050120315	20250819	00000000	-1.000	1120	97K102708	YMK-1027S08	6	56	計画タイムフェンス内での品目の不足	ｼﾙｸｽｸﾘ-ﾝ K-944ﾖｳ    ﾏﾙｱﾅ	P4	0.000	PC
20250808	P100	900	128	54870174700	購発注	4502411314		20250919	20250828	200.000	1120			7	10	再日程計画(前倒し)	PS310 ﾌﾟﾗｽﾁｯｸｻﾎﾟｰﾄ PS310ﾖｳ	PD	0.000	PC
20250808	P100	900	128	54870174700	購発注	4502413420		20250919	20260327	200.000	1120			7	15	再日程計画(先送り)	PS310 ﾌﾟﾗｽﾁｯｸｻﾎﾟｰﾄ PS310ﾖｳ	PD	0.000	PC
20250808	P100	900	128	54995101600	購発注	4502365649		20250822	20250904	10.000	1210			7	15	再日程計画(先送り)	GHN-0211 ﾎｰｽﾆｯﾌﾟﾙ φ10.5 X 1/4*	PD	0.000	PC
20250808	P100	900	128	54995102100	購発注	4502365983		20250822	20250904	10.000	1210			7	15	再日程計画(先送り)	HF-1410 ﾎｰｽﾆｯﾌﾟﾙ φ10.5 X 1/2 *	PD	0.000	PC
20250808	P100	900	136	54998177700	購発注	4502418057		20250807	00000000	4.000	1211			3	07	手配終了日付が過去です	アコムガス ｶﾞｽ 47L	PD	0.000	PC
20250808	P100	900	121	54998220600	購発注	4502407943		20250909	20250806	3.000	1210			7	10	再日程計画(前倒し)	LA-Y5TS-01BL CAT5E 1m BLU*D0A*	PD	0.000	PC
20250808	P100	900	121	54998220600	購発注	4502412461		20250909	20250806	3.000	1210			7	10	再日程計画(前倒し)	LA-Y5TS-01BL CAT5E 1m BLU*D0A*	PD	0.000	PC
20250808	P100	900	136	54998240900	在庫			00000000	00000000	9.000				6	96	安全在庫レベルを下回りました	ﾉ-ﾒﾂｸｽﾈﾝﾁﾔｸﾃ-ﾌﾟNO.5600 #5*D0A*	PD	15.000	PC
20250808	P100	900	136	54998240900	購発注	4502390969		20250822	20250808	10.000	1213			7	10	再日程計画(前倒し)	ﾉ-ﾒﾂｸｽﾈﾝﾁﾔｸﾃ-ﾌﾟNO.5600 #5*D0A*	PD	15.000	PC
20250808	P100	900	128	54998261100	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	ﾉｰﾒｯｸｽ 5ﾐﾙ ﾊﾊﾞ45	PD	300.000	PC
20250808	P100	900	128	54998261100	購依頼	0012572629		20230707	00000000	740.000	1213			3	07	手配終了日付が過去です	ﾉｰﾒｯｸｽ 5ﾐﾙ ﾊﾊﾞ45	PD	300.000	PC
20250808	P100	900	999	54998267100	購発注	4502417832		20250806	00000000	1.000	1211			3	07	手配終了日付が過去です	液化炭酸ガス ｶﾞｽ 160kg	PD	0.000	PC
20250808	P100	900	136	54999001500	購発注	4502398238		20251027	00000000	240.000	1213			6	20	手配を取消	ﾉｰﾒｯｸｽ 0.25MM X 914 MM	PD	0.000	M
20250808	P100	900	136	54999003500	在庫			00000000	00000000	30.000				6	96	安全在庫レベルを下回りました	ｼｰﾙﾄﾞﾊﾞﾝ OFCUR 0.3X50 OF	PD	50.000	KG
20250808	P100	900	136	54999003500	購発注	4502405067		20250909	20250808	100.000	1213			7	10	再日程計画(前倒し)	ｼｰﾙﾄﾞﾊﾞﾝ OFCUR 0.3X50 OF	PD	50.000	KG
20250808	P100	900	136	54999003802	購発注	4502407118		20250826	20250919	45.000	1213			7	15	再日程計画(先送り)	ｽｰﾊﾟｰｼｰﾙ 13X16X2438 B311(45)ROHS*	PD	10.000	PC
20250808	P100	900	136	54999003803	購発注	4502407119		20250826	20250819	160.000	1213			7	10	再日程計画(前倒し)	ｽｰﾊﾟｰｼｰﾙ 10X13X2438 B452(80)	PD	80.000	PC
20250808	P100	900	136	54999003803	購発注	4502415464		20251009	20250826	160.000	1213			7	10	再日程計画(前倒し)	ｽｰﾊﾟｰｼｰﾙ 10X13X2438 B452(80)	PD	80.000	PC
20250808	P100	900	131	54999498500	購発注	4502412185		20250806	00000000	1485.000	1214			6	20	手配を取消	TK0799 L=2030	PD	0.000	KG
20250808	P100	900	136	54999565900	購発注	4502406553		20250820	20250826	200.000	1210			7	15	再日程計画(先送り)	GABS	PD	0.000	PC
20250808	P100	900	136	54999566000	購発注	4502408464		20250820	20250826	200.000	1210			7	15	再日程計画(先送り)	GABS	PD	0.000	PC
20250808	P100	900	136	54999588600	購発注	4502414498		20251009	20250609	30.000	1213			7	10	再日程計画(前倒し)	ｽｰﾊﾟｰｼｰﾙ 13X25X2438 B895(30)	PD	10.000	PC
20250808	P100	900	111	550110860	購依頼	0012724458		20250729	00000000	1.000	1121			3	04	終了日が過去の新規手配	PWB XGK-1086A  J5	PD	0.000	PC
20250808	P100	900	111	550126580	購依頼	0012724487		20251027	00000000	5.000	1121			4	01	新規登録された手配仮作成	WK-2658 C             J3	PD	0.000	PC
20250808	P100	900	111	550128010	購発注	4502413187		20250909	20250801	20.000	1121			7	10	再日程計画(前倒し)	PWB   IK-2801         J2	PD	0.000	PC
20250808	P100	900	111	550146610	購発注	4502416586		20250926	20251002	10.000	1121			7	15	再日程計画(先送り)	IK-4661B 2ﾁｮｳ         J1	PD	0.000	PC
20250808	P100	900	302	550148190	購発注	4502410188		20251022	20250918	200.000	1121			7	10	再日程計画(前倒し)	PWB WK-4819 E  4ﾁｮｳ   CB3	PD	100.000	PC
20250808	P100	900	117	550151800	購発注	4502412997		20250926	20251002	30.000	1121			7	15	再日程計画(先送り)	IK-5180A              J3	PD	0.000	PC
20250808	P100	900	117	550153020	在庫			00000000	00000000	3.000				6	96	安全在庫レベルを下回りました	PWB IK-5302D       J2 C1	PD	5.000	PC
20250808	P100	900	117	550153020	購発注	4502416177		20250725	00000000	5.000	1121			7	10	再日程計画(前倒し)	PWB IK-5302D       J2 C1	PD	5.000	PC
20250808	P100	900	302	550154670	在庫			00000000	00000000	58.000				6	96	安全在庫レベルを下回りました	PWB  WK-5467A  1ﾁｮｳ   J1	PD	60.000	PC
20250808	P100	900	302	550154670	購依頼	0012720210		20250808	00000000	76.000	1121			3	07	手配終了日付が過去です	PWB  WK-5467A  1ﾁｮｳ   J1	PD	60.000	PC
20250808	P100	900	302	550155270	在庫			00000000	00000000	47.000				6	96	安全在庫レベルを下回りました	PWB  WK-5527  1ﾁｮｳ   CB1	PD	100.000	PC
20250808	P100	900	302	550155270	購発注	4502407615		20250925	20250808	200.000	1121			7	10	再日程計画(前倒し)	PWB  WK-5527  1ﾁｮｳ   CB1	PD	100.000	PC
20250808	P100	900	302	550155280	在庫			00000000	00000000	54.000				6	96	安全在庫レベルを下回りました	PWB  WK-5528  9ﾁｮｳ	PD	108.000	PC
20250808	P100	900	302	550155280	購発注	4502411440		20250703	00000000	108.000	1122			7	10	再日程計画(前倒し)	PWB  WK-5528  9ﾁｮｳ	PD	108.000	PC
20250808	P100	900	117	550155450	購発注	4502409935		20251009	20250919	50.000	1121			7	10	再日程計画(前倒し)	IK-5545    SENS PCB   J3	PD	0.000	PC
20250808	P100	900	111	550155481	購発注	4502416588		20250822	20251111	100.000	1121			7	15	再日程計画(先送り)	PWB  WK-5548D 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	550155481	購発注	4502417972		20250822	20251118	100.000	1121			7	15	再日程計画(先送り)	PWB  WK-5548D 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	302	550156000	在庫			00000000	00000000	8.000				6	96	安全在庫レベルを下回りました	PWB  WK-5600A 1ﾁｮｳ  PBF	PD	60.000	PC
20250808	P100	900	302	550156000	購発注	4502414570		20250918	20250808	52.000	1122			7	10	再日程計画(前倒し)	PWB  WK-5600A 1ﾁｮｳ  PBF	PD	60.000	PC
20250808	P100	900	302	550156060	在庫			00000000	00000000	48.000				6	96	安全在庫レベルを下回りました	PWB  WK-5606A 3ﾁｮｳ  PBF	PD	282.000	PC
20250808	P100	900	302	550156060	購依頼	0012703331		20250808	00000000	282.000	1122			3	07	手配終了日付が過去です	PWB  WK-5606A 3ﾁｮｳ  PBF	PD	282.000	PC
20250808	P100	900	111	550157460	購発注	4502415113		20250926	20251001	20.000	1121			7	15	再日程計画(先送り)	PWB MK-5746A 2ﾁｮｳ     J1	PD	0.000	PC
20250808	P100	900	302	550158581	購発注	4502418069		20251216	20251118	300.000	1121			7	10	再日程計画(前倒し)	PWB WK-5858A C1 3ﾁｮｳ	PD	150.000	PC
20250808	P100	900	111	550160350	購発注	4502418528		20250925	20250912	10.000	1121			7	10	再日程計画(前倒し)	PWB K-6035A C1J3  2ﾁｮｳPB	PD	0.000	PC
20250808	P100	900	111	550161160	購発注	4502418891		20250827	20250902	95.000	1121			7	15	再日程計画(先送り)	PWB WK-6116C PBF 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	55900703001	購発注	4502414988		20250818	00000000	10.000	1121			3	07	手配終了日付が過去です	IK-7030 B ｼﾝｺｳｾｲｻｸ	PD	0.000	PC
20250808	P100	900	117	55900715900	在庫			00000000	00000000	1.000				6	96	安全在庫レベルを下回りました	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	117	55900715900	購発注	4502408875		20250911	20250808	5.000	1121			7	10	再日程計画(前倒し)	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	117	55900715900	購発注	4502411555		20250911	20250808	5.000	1121			7	10	再日程計画(前倒し)	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	117	55900715900	購発注	4502412996		20251016	20250904	5.000	1121			7	10	再日程計画(前倒し)	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	117	55900715900	購発注	4502415388		20251023	20250925	5.000	1121			7	10	再日程計画(前倒し)	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	117	55900715900	購発注	4502415743		20251023	20251016	5.000	1121			7	10	再日程計画(前倒し)	IK-7159C PWB	PD	10.000	PC
20250808	P100	900	111	55900719900	購依頼	0012724522		20251002	00000000	8.000	1121			4	01	新規登録された手配仮作成	PWB WK-7199A PBF 4ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	55900728500	購依頼	0012724481		20251002	00000000	11.000	1121			4	01	新規登録された手配仮作成	PWB WK-7285B PBF 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	55900728600	購発注	4502418526		20250926	20251002	18.000	1121			7	15	再日程計画(先送り)	PWB WK-7286B PBF 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	55900728700	購依頼	0012724482		20251002	00000000	21.000	1121			4	01	新規登録された手配仮作成	PWB WK-7287A PBF 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	111	55900733700	購依頼	0012724485		20250904	00000000	12.000	1122			4	01	新規登録された手配仮作成	PWB WK-7337 PBF 1ﾁｮｳ	PD	0.000	PC
20250808	P100	900	302	55900747601	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	PWB PK-7478A PBF 1ﾁｮｳ ﾁｭｳｺﾞｸｾ*	PD	100.000	PC
20250808	P100	900	302	55900747601	購依頼	0012717114		20250808	00000000	100.000	1121			3	07	手配終了日付が過去です	PWB PK-7478A PBF 1ﾁｮｳ ﾁｭｳｺﾞｸｾ*	PD	100.000	PC
20250808	P100	900	302	55900747901	在庫			00000000	00000000	14.000				6	96	安全在庫レベルを下回りました	PWB PK-7473A PBF 1ﾁｮｳ ﾁｭｳｺﾞｸｾ*	PD	100.000	PC
20250808	P100	900	302	55900747901	購発注	4502411438		20250703	00000000	100.000	1121			7	10	再日程計画(前倒し)	PWB PK-7473A PBF 1ﾁｮｳ ﾁｭｳｺﾞｸｾ*	PD	100.000	PC
20250808	P100	900	302	55900748001	在庫			00000000	00000000	0.000				6	96	安全在庫レベルを下回りました	PWB PK-7472 PBF 2ﾁｮｳ ﾁｭｳｺﾞｸｾｲ*	PD	100.000	PC
20250808	P100	900	302	55900748001	購依頼	0012719777		20250808	00000000	100.000	1121			3	07	手配終了日付が過去です	PWB PK-7472 PBF 2ﾁｮｳ ﾁｭｳｺﾞｸｾｲ*	PD	100.000	PC
20250808	P100	900	302	55900751403	在庫			00000000	00000000	16.000				6	96	安全在庫レベルを下回りました	PWB PK-7471F PBF 1ﾁｮｳ /	PD	50.000	PC
20250808	P100	900	302	55900751403	購発注	4502408770		20250724	00000000	100.000	1121			7	10	再日程計画(前倒し)	PWB PK-7471F PBF 1ﾁｮｳ /	PD	50.000	PC
20250808	P100	900	111	55900769800	購発注	4502419089		20250926	20251002	10.000	1121			7	15	再日程計画(先送り)	IK-7193E PWB	PD	0.000	PC
20250808	P100	900	117	55900808000	購発注	4502414729		20250729	00000000	20.000	1121			3	07	手配終了日付が過去です	IK-6183A J3 1ﾁｮｳ	PD	10.000	PC
