品目コード	プラント	品目タイプ	品目St	標準原価	価格単位	１個標準原価	現会計年度	現会計期間	評価クラス	間接費グループ	基本数量単位	調達タイプ	特殊調達タイプ	削除フラグ	品目テキスト	バルク品目	登録日付	登録者	変更日付	変更者	品目グループ	発注単位	NL	プラントレベル削除フラグ	出庫保管場所	入庫保管場所	在庫決定グループ	購買グループ	MRPグループ	MRP管理者	MRPタイプ	日程計画余裕キー	納入予定日数	入庫処理日数	発注点	安全在庫	最小ロットサイズ	最大ロットサイズ	固定ロットサイズ	購買発注丸め数量	組立不良率	製造計画担当	原産国	原産地	利益センタ	原価計算ロットサイズ	原価計算特殊調達タイプ	間接費キー	品目発生源	RoHSフラグ	RoHS日付	RoHSテキスト	安全重要	安全重要テキスト	設計予算材料費	設計予算加工費	図面改訂	該非判定	メーカーコード	メーカ正式名称1	メーカ正式名称2	格上げ区分	工程	適合確認Ver	集団変換後品目コード	GL勘定	棚番	メーカー名	Av	バックフラッシュ	購買発注テキスト
42604001600	P300	ROH		3600000.000	1000	3600.000	2025	001	1200	ZZS310	PC	F			FX22W332Y DC 450V 3300MF 20% ﾘﾂﾌﾟﾙ11.2A		20090611	SIS008	20250407	MM1055	42		L		3110	3110		503		S90	PD	030	40	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2006/12/01	三社ランク指針適合品(RoHS品)			3960.00	0.00		Y								154000		ﾋﾀﾁAIC	02		
42604002001	P300	ROH		7200000.000	1000	7200.000	2025	001	1200	ZZS310	PC	F			GX22H682Y ﾃﾞﾝｶｲ DC 500V 6800M*		20090611	SIS008	20250407	MM1055	42		N		3110	3110	3110	500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2005/07/01	三社ランク指針適合品(RoHS品)			9625.00	0.00		X	4501255	日立エーアイシー						154000		ﾋﾀﾁAIC	02		
42604007300	P300	ROH		5080000.000	1000	5080.000	2025	001	1200	ZZS310	PC	F			GXH2W103NF221DS DC 450V 10000*		20160929	SISSYS	20250418	SD1091	ZZZ		L		3110	3110		503		S90	PD	080	140	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			4600.00	0.00			4501255	日立エーアイシー						154000		ﾋﾀﾁAIC	02		中国生産品
42605488500	P300	ROH		470000.000	1000	470.000	2025	001	1200	ZZS310	PC	F			HCG7A1J103IPH DC  63V 10000MF*		20150619	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			470.00	0.00		X	4501255	日立エーアイシー						154000		ﾋﾀﾁAIC	02		
42605489800	P300	ROH		800000.000	1000	800.000	2025	001	1200	ZZS310	PC	F			HCGF5A2V391IPH DC 350V 390MF *		20151118	SISSYS	20250407	MM1055	ZZZ		L		3110	3110	3110	500		S90	PD	080	180	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						750.00	0.00			4501255	日立エーアイシー						154000		ﾋﾀﾁAIC	02		
42605490100	P300	ROH		8000000.000	1000	8000.000	2025	001	1200	ZZS310	PC	F			EB221500SXQ4869 220VAC 1φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						8000.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490200	P300	ROH		10050000.000	1000	10050.000	2025	001	1200	ZZS310	PC	F			EB221101SXQ4869 220VAC 1φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						10050.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490400	P300	ROH		24250000.000	1000	24250.000	2025	001	1200	ZZS310	PC	F			EB221501SXQ4870 220VAC 1φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						24250.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490500	P300	ROH		45600000.000	1000	45600.000	2025	001	1200	ZZS310	PC	F			EB221102SXQ4871 220VAC 1φ 50/*		20160405	SISSYS	20250610	PP1150	ZZZ		L		3110	3110		502		S90	PD	010	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						45600.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490600	P300	ROH		20250000.000	1000	20250.000	2025	001	1200	ZZS310	PC	F			EB461500SXQ4870 460VAC 1φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						20250.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490800	P300	ROH		8000000.000	1000	8000.000	2025	001	1200	ZZS310	PC	F			EB221500TXQ4873 220VAC 3φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						8000.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605490900	P300	ROH		10050000.000	1000	10050.000	2025	001	1200	ZZS310	PC	F			EB221101TXQ4873 220VAC 3φ 50/*		20160405	SISSYS	20250626	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						10050.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605491100	P300	ROH		24250000.000	1000	24250.000	2025	001	1200	ZZS310	PC	F			EB221501TXQ4874 220VAC 3φ 50/*		20160405	SISSYS	20250424	MM1005	ZZZ		L		3110	3110		502		S90	PD	010	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						24250.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605491200	P300	ROH		45600000.000	1000	45600.000	2025	001	1200	ZZS310	PC	F			EB221102TXQ4875 220VAC 3φ 50/*		20160405	SISSYS	20250610	PP1150	ZZZ		L		3110	3110		502		S90	PD	010	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						45600.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605491300	P300	ROH		20250000.000	1000	20250.000	2025	001	1200	ZZS310	PC	F			EB461500TXQ4874 460VAC 3φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						20250.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605491400	P300	ROH		29850000.000	1000	29850.000	2025	001	1200	ZZS310	PC	F			EB461101TXQ4876 460VAC 3φ 50/*		20160405	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						29850.00	0.00			4500649	ニチコン						154000		ﾆﾁｺﾝ	02		
42605495400	P300	ROH		1780000.000	1000	1780.000	2025	001	1200	ZZS310	PC	F			HCGF5A2G332ID115PH DC 400V 33*		20200325	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			1650.00	0.00			4501255	日立エーアイシー						154000		ﾋﾀﾁAIC	02		
42701704000	P300	ROH		190000.000	1000	190.000	2025	001	1200	ZZS310	PC	F			XEB1202 AC250V 0.2ﾏｲｸﾛF 120ｵｰﾑ		20120627	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	45	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			285.00	0.00		X	4500729	岡谷電機						154000		ｵｶﾔ  D	02		
42720001000	P300	ROH		69000.000	1000	69.000	2025	001	1200	ZZS310	PC	F			DSA242MA05(UL) ﾊﾞﾘｽﾀ 2400V ｻｰｼﾞ 2000A 2P		20090612	SIS008	20250407	MM1055	42		L		3110	3110		502		S90	PD	030	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2005/09/01	三社ランク指針適合品(RoHS品)			76.00	0.00		X								154000		Mﾏﾃﾘｱﾙ	02		
42900010400	P300	ROH		97000.000	1000	97.000	2025	001	1200	ZZS310	PC	F			US16X104JAASAA DC1600V 0.1MF +-5% ｽﾄﾚｰﾄ		20090612	SIS008	20250407	MM1055	42		L		3110	3110		502		S90	PD	030	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2005/09/01	三社ランク指針適合品(RoHS品)			110.00	0.00		X								154000		ｼｽﾞｷ D	02		
42900010500	P300	ROH		97000.000	1000	97.000	2025	001	1200	ZZS310	PC	F			US13X223JAASAA DC1250V 0.022MF +-5% ｽﾄﾚｰ		20090611	SIS008	20250407	MM1055	42		L		3110	3110		500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			165.00	0.00		X								154000		ｼｽﾞｷ D	02		
42901037800	P300	ROH		29500.000	1000	29.500	2025	001	1200	ZZS310	PC	F			UHE2A471MHD DC 100V 470MF +-2*		20090611	SIS019	20250407	MM1055	42		L		3110	3110	3110	500		S90	PD	080	92	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			32.00	0.00		X	4500649	ニチコン						154000	P23-3-1	ﾆﾁｺﾝ	02		
42901041600	P300	ROH		5000.000	1000	5.000	2025	001	1200	ZZS310	PC	F			UVZ1H101MPD1TA DC  50V 10*D0A*		20090611	SIS008	20250407	MM1055	42		L		3110	3110		500		S90	PD	080	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			5.00	0.00		Y	4500649	ニチコン			A3	5		154000		ﾆﾁｺﾝ	02		2013/4/末より供給可能　有効開始日迄、日本より供給とする
42901041700	P300	ROH		9800.000	1000	9.800	2025	001	1200	ZZS310	PC	F			UVZ1H221MPD1TD DC  50V 22*D0A*		20090611	SIS008	20250627	PP1163	42		L		3110	3110		500		S90	PD	080	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			9.00	0.00		Y	4500649	ニチコン			A3	5		154000		ﾆﾁｺﾝ	02		2013/4/末より供給可能　有効開始日迄、日本より供給とする
42901041900	P300	ROH		18600.000	1000	18.600	2025	001	1200	ZZS310	PC	F			UVZ1H102MHD1TO DC  50V 10*D0A*		20090611	SIS008	20250627	PP1163	42		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			21.00	0.00		Y	4500649	ニチコン			G1	5		154000		ﾆﾁｺﾝ	02		2013/4/末より供給可能　有効開始日迄、日本より供給とする
42901814200	P300	ROH		2052000.000	1000	2052.000	2025	001	1200	ZZS310	PC	F			LNT2W102MSEF 450V 1000μF 7A ﾏ*		20120217	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			1710.00	0.00		X	4500649	ニチコン				4		154000		ﾆﾁｺﾝ	02		三洋電機（株）エナジー社向け10ｋ
42908000100	P300	ROH		7000000.000	1000	7000.000	2025	001	1200	ZZS310	PC	F			GLI6 ﾊﾞﾘｽﾀ 8400V		20090611	SIS008	20250407	MM1055	42		L		3110	3110		504		S90	PD	030	17	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			6270.00	0.00		Y	4500715	音羽電機						154000		ｵﾄﾜD	02		2017/8/30時点仕入先情報：必要時、お問い合わせください。生産地情報：
42922000700	P300	ROH		3240000.000	1000	3240.000	2025	001	1200	ZZS310	PC	F			SH MFP AC800V 2MF AC 800V 2MF*		20090825	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		504		S90	PD	030	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			3170.00	0.00		Y	4501313	トーエイ工業						154000		ﾄｰｴｲKG	02		
42922001100	P300	ROH		2980000.000	1000	2980.000	2025	001	1200	ZZS310	PC	F			NH CPP AC1000V 0.5MF		20100217	SISSYS	20250407	MM1055	ZZZ		L		3110	3110	3110	500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	Y		RoHS非適合加工品			2900.00	0.00		Y								154000		ﾄｰｴｲKG	02		
42922001300	P300	ROH		5940000.000	1000	5940.000	2025	001	1200	ZZS310	PC	F			NH CPP AC1000V 2MF AC1000V 2M*		20091225	SISSYS	20250407	MM1055	ZZZ		L		3110	3110	3110	500		S90	PD	080	70	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			5810.00	0.00		Y	4501313	トーエイ工業						154000		ﾄｰｴｲKG	02		
42999007400	P300	ROH		3780000.000	1000	3780.000	2025	001	1200	ZZS310	PC	F			SHMFP 500VAC 6MF AC 500V DC 5*		20090612	SIS008	20250407	MM1055	42		L		3110	3110	3110	500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			3575.00	0.00		X	4501313	トーエイ工業						154000		ﾄｰｴｲKG	02		
43001117000	P300	ROH		91000.000	1000	91.000	2025	001	1200	ZZS310	PC	F			2SA1010-AZ VCBO-100V VCEO-100V IC  -7A P		20090610	SIS019	20250407	MM1055	43		L		3110	3110		504		S90	PD	010	127	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2005/06/01	三社ランク指針適合品(RoHS品)			101.00	0.00		X								154000		N.E.C.	02		
43121038200	P300	ROH		175000.000	1000	175.000	2025	001	1200	ZZS310	PC	F			HCPL-3120-000E ﾎﾄﾄﾗﾝｼﾞｽﾀ IF 2*		20090612	SIS008	20250407	MM1055	43		L		3110	3110		500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			103.00	0.00		Y	6900003	ＡＶＡＧＯ			G1	5		154000		ｱﾊﾞｺﾞT	02		2012/12/6に、海外移行への常備設定に変更
43401304202	P300	ROH		19030000.000	1000	19030.000	2025	001	1200	ZZS310	PC	F			CM600DU12NFH VCES 600V VGES  *		20170912	SISSYS	20250407	MM1055	ZZZ		L		3110	3110	3110	500		S90	PD	080	240	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						17300.00	0.00			4501074	三菱電機						154000		ﾐﾂﾋﾞｼD	02		
43810004800	P300	ROH		42960.000	1000	42.960	2025	001	1200	ZZS310	PC	F			MC7915BTG ｱﾅﾛｸﾞ ﾃﾞﾝｱﾂｱﾝﾃｲﾖｳ T*		20090612	SIS008	20250407	MM1055	43		L		3110	3110	3110	500		S90	PD	080	310	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			154.00	0.00		X	1000019	ＯＮ　ＳＥＭＩＣＯＮＤＵＣＴＯＲ			G1	5		154000		ｵﾝｾﾐｺﾝ	02		市場在庫：
44021313200	P300	ROH		1900.000	1000	1.900	2025	001	1200	ZZS310	PC	F			DA2J10400L IF 0.2A VRRM 8*D0A*		20110601	SISSYS	20240424	CO1004	ZZZ		L		3110	3110	3110	500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			3.94	0.00		X	4500300	パナソニック			C1	4		154000		ﾊﾟﾅｿﾆｸ	02		P100のみ
44080000200	P300	ROH		96000.000	1000	96.000	2025	001	1200	ZZS310	PC	F			5P4M		20090612	SIS008	20250407	MM1055	44		L		3110	3110	3110	500		S90	PD	080	40	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			105.60	0.00		X	4501233	ＮＥＣ						154000		N.E.C.	02		
44220000900	P300	ROH		197760.000	1000	197.760	2025	001	1200	ZZS310	PC	F			KCF25A40 1ｿｳﾊﾝﾊﾟ 25A VRRM400V*		20090611	SIS008	20250407	MM1055	44		L		3110	3110	3110	500		S90	PD	080	180	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			187.00	0.00		Y	4500448	京セラ				4		154000		ｷﾖｳｾﾗ	02		25個/reel　150個･1kg
44499002900	P300	ROH		166000.000	1000	166.000	2025	001	1200	ZZS310	PC	F			FMEN-430A IF 30A VRM 100V TO3*		20210713	SISSYS	20250407	MM1055	ZZZ		L		3110	3110	3110	500		S90	PD	080	210	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			145.00	0.00			4500109	サンケン						154000		ｻﾝｹﾝ	02		
44500007100	P300	ROH		34500.000	1000	34.500	2025	001	1200	ZZS310	PC	F			D3SB60-7000 IF4.0A VRRM600V		20090612	SIS008	20250407	MM1055	44		L		3110	3110		502		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)	A	安全重要部品	35.00	0.00		Y	4500477	新電元				5		154000		ｼﾝﾃﾞﾝｹ	02		D3SB60-7000 バルク品
44500017700	P300	ROH		19600.000	1000	19.600	2025	001	1200	ZZS310	PC	F			S2L60-5000 IF 1.5A VRRM600V		20090611	SIS008	20250627	PP1163	44		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)	A	安全重要部品	22.00	0.00		Y	4500477	新電元			G1	5		154000		ｼﾝﾃﾞﾝｹ	02		2013/4/初より供給可能　有効開始日迄、日本より供給とする
44500121000	P300	ROH		22400.000	1000	22.400	2025	001	1200	ZZS310	PC	F			S1NB60-7101 2ｿｳﾌﾞﾘｯｼﾞ IF *D0A*		20090612	SIS008	20250407	MM1055	44		L		3110	3110	3110	500		S90	PD	080	180	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			21.00	0.00		Y	4500477	新電元			G1	5		154000		ｼﾝﾃﾞﾝｹ	02		2013/4/初より供給可能　有効開始日迄、日本より供給とする
44922212100	P300	ROH		116000.000	1000	116.000	2025	001	1200	ZZS310	PC	F			DB-25-F-BR ｲﾛRED IF 10MA VF 1*		20190711	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			66.00	0.00			4500107	サトーパーツ						154000		ｻﾄﾊﾟｰﾂ	02		
4505A0160	P300	ROH		8069250.000	1000	8069.250	2025	001	1200	ZZS310	PC	F			SCF750BB160		20090612	SIS008	20250508	PP1150	MAIN		L		3110	3110		502		S90	PD	010	120	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			5972.55	0.00		X	4500112	三社電機						154000		ｻﾝｼﾔ D	02		手配先：ＮＹＳ　　担当者：薮内さん　　2014/1/16現在
4511A0180	P300	ROH		28166250.000	1000	28166.250	2025	001	1200	ZZS310	PC	F			SCF1800AD180		20090611	SIS008	20250624	PP1056	45		L		3110	3110		502		S90	PD	010	120	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						20818.61	0.00		Y	4500112	三社電機						154000		ｻﾝｼﾔ D	02		手配先：ＮＹＳ　　　担当者：薮内さん　　2014/1/16現在
453C10160	P300	FERT		1716950.000	1000	1716.950	2025	001	3200	ZZS310	PC	F			DF60AA160 R 1600V		20090609	SIS019	20250401	MM3005	ZZF		L		3110	3110		502		S90	PD	010	120	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			662.95	539.62		Y	4500112	三社電機						154000		ｻﾝｼﾔ D	02		
4582A00401A	P300	FERT		975705.000	1000	975.705	2025	001	3200	ZZS310	PC	X			DBA200UA40 S1B1A1898		20090609	SIS019	20250401	MM3005	ZZF		L		3110	3110	3110	500		S90	PD	080	105	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			586.75	60.46		Y	4500112	三社電機						154000		ｻﾝｼﾔ D	02		P100のみ
46965222800	P300	ROH		150000.000	1000	150.000	2025	001	1200	ZZS310	PC	F			6D22 6ｵｰﾑ B=3250K ROHSﾀｲｵｳﾋﾝ		20090612	SIS008	20250407	MM1055	46		L		3110	3110	3110	500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			165.00	0.00		Y								154000		ｲｼｽｶDｼ	02		
47940009400	P300	ROH		96300000.000	1000	96300.000	2025	001	1200	ZZS310	PC	F			NF3200A-RQ		20100202	SISSYS	20250407	MM1055	ZZZ		N		3110	3110		502		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			93005.00	0.00		X								154000		ｿｳｼﾝ	02		
47953023200	P300	ROH		863500.000	1000	863.500	2025	001	1200	ZZS310	PC	F			ESD-SR250 . .		20090612	SIS008	20250407	MM1055	47		L		3110	3110		500		S90	PD	080	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			682.00	0.00		Y	4501147	ＮＥＣトーキン				3		154000		NECﾄｷﾝ	02		
47953319200	P300	ROH		2000000.000	1000	2000.000	2025	001	1200	ZZS310	PC	F			RSHN-2006 AC250V AC  6A ﾀｲｱﾂ2*		20140704	SISSYS	20250729	PP1056	ZZZ		L		3110	3110	3110	500		S90	PD	080	180	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			1370.00	0.00		X	4500584	ＴＤＫ				5		154000		TDK	02		2017/8/30時点仕入先情報：必要時、お問い合わせください。生産地情報：
47960000100	P300	ROH		37300.000	1000	37.300	2025	001	1200	ZZS310	PC	F			AB4X2X4.5 9ﾏｲｸﾛH		20090612	SIS008	20250728	MM1055	47		L		3110	3110		502		S90	PD	010	61	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X	2006/12/01	RoHS非適合品			33.00	0.00		X	4500606	東芝						154000	P28-3-1-4	ﾄｳｼﾊﾞ	02		
50001027200	P300	ROH		1320000.000	1000	1320.000	2025	001	1200	ZZS310	PC	F			KC-1275-A-1 ﾚﾍﾞﾙｱｼﾞｬｽﾀｰ		20091201	SISSYS	20210301	SIS050	ZZZ		N		3110	3110		502		S90	PD	080	20	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						1320.00	0.00		Y	4500173	タキゲン						154000		ﾀｷｹﾞﾝ	02		
50301211500	P300	ROH		144000.000	1000	144.000	2025	001	1200	ZZS310	PC	F			K-6 ﾌｪﾉｰﾙ ｶﾞｲｹｲ19MM ﾀｶｻ13.5MM*		20181218	SISSYS	20250407	MM1055	ZZZ		L		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						52.00	0.00		Y	4500107	サトーパーツ						154000		ｻﾄﾊﾟｰﾂ	02		
52022124100	P300	ROH		240000.000	1000	240.000	2025	001	1200	ZZS310	M	F			2PNCT 2# X  2C ﾋﾀﾁﾃﾞﾝｾﾝ		20090611	SIS008	20210301	SIS050	52		N		3110	3110		502		S90	PD	040	16	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			264.00	0.00		Y								154000		ｺｳﾃﾞﾝ	02		
520231111	P300	ROH		500000.000	1000	500.000	2025	001	1200	ZZS310	M	F			2PNCT 0.75#X6ｼﾝ		20090611	SIS008	20210301	SIS050	52		N		3110	3110		502		S90	PD	030	23	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			569.00	0.00		Y								154000		ﾏﾂﾀﾞDK	02		
52041213602	P300	ROH		270000.000	1000	270.000	2025	001	1200	ZZS310	M	F			T-KPEV-SBT 0.3# (  5P) ｶﾞｲｹｲ *		20090817	SISSYS	20250407	MM1055	MAIN-SUB		L		3110	3110		500		S90	PD	080	21	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			231.00	0.00		X	4500252	長岡電線				5		154000		ﾅｶﾞｵｶD	02		
52100033800	P300	ROH		8900.000	1000	8.900	2025	001	1200	ZZS310	M	F			UL1007LF AWG24 ｸﾛ 0.2#		20090611	SIS008	20250407	MM1055	52		L		3110	3110	3110	500		S90	PD	080	61	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			6.00	0.00		Y	4501477	東日京三電線			H1	5		154000		ﾄｳﾆﾁKC	02		IPO調達に切替え指示(IPO都度発注の為、即日切替とした)
52100034400	P300	ROH		6700.000	1000	6.700	2025	001	1200	ZZS310	M	F			UL1007LF AWG24 ｱｶ 0.2#		20090611	SIS008	20250407	MM1055	52		L		3110	3110	3110	500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			6.00	0.00		Y	4501477	東日京三電線			H1	4		154000		ﾄｳﾆﾁKC	02		IPO調達に切替え指示(IPO都度発注の為、即日切替とした)
52301114000	P300	HALB		166000.000	1000	166.000	2025	001	2200	ZZS310	PC	F			ｶﾄｳCUﾖﾘｾﾝ		20090612	SIS008	20240401	MM3005	EE		N		3110	3110		500		S90	PD	080	26	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						33.00	27.00	B	X								154000		ﾏﾂﾀﾞDK	02		
52501112800	P300	ROH		2450.000	1000	2.450	2025	001	1200	ZZS310	PC	F			2-4 ﾏﾙｶﾞﾀｱﾂﾁﾔｸ ROHSﾀｲｵｳﾋﾝ		20090612	SIS008	20240919	MM1041	52		N		3110	3110	3110	500		S90	PD	080	16	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A	2006/02/01	三社ランク指針適合品(RoHS品)			2.00	0.00		Y								154000		ﾆﾁﾌ DG	02		
