分類	完成年月	月数	品目コード	品目テキスト	指図	保管場所	計画開始	計画終了	受注変更前計画終了	WBS要素	プラント	品目タイプ	MRP管理者	MRP管理者名	指図タイプ	指図タイプ名	指図カテゴリ	項目	工場	区分	タイプ	投入数	当月予定数	不良数	最大完成数	過去完成数累計	完成数	完成残数	計画原価	実績原価	原価差異	実績正味原価	正味原価差異	実績副資材	当月副資材	実績間接費	当月間接費	予定原価	不良原価	製品金額	製品残金額	製品不良金額	計画原価ORG	実績原価ORG	原価差異ORG	実績正味原価ORG	正味原価差異ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	予定原価ORG	不良原価ORG	製品金額ORG	製品残金額ORG	製品不良金額ORG	材料原価	加工原価	経費原価	直接材料費	補助材料費	副資材費	外注加工費	労務費	間接費	設備費	経費	有効価格なし	逆ザヤ	販売伝票	販売伝票明細
10.完成予定	2025/07	 2	J00A7151200	ケース構成表(本体)	40163361		20250617	20250709		G-0332335-10-01-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	1733500.000	0.000	1733500.000	0.000	1733500.000	0.000	0.000	0.000	0.000	0.000	0.000	1733500.000	0.000	0.000	1733500.000	0.000	1733500.000	0.000	1733500.000	0.000	0.000	0.000	0.000	0.000	0.000	1733500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3		大型Ｂ１ハーネス（一品）	40163362		20250617	20250709		G-0332335-10-01-03	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		大型Ｂ１ヒートシンク	40163363		20250617	20250709		G-0332335-10-01-04	P100		CE0	ヒートシンク	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3		ハーネス（一品）	40163370		20250624	20250708		G-0332335-30-01-02	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2013901	整流器盤	40163481		20250407	20250808		I-0332489-10-01-03	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2013902	インバータ盤	40163483		20250407	20250808		I-0332489-10-01-04	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 4		インバータ盤_ハーネス	40163484		20250331	20250708		I-0332489-10-01-04-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2013903	予備品	40163485		20250407	20250808		I-0332489-10-01-05	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PWﾕﾆｯﾄ_ﾊｰﾈｽ	40163488		20250312	20250708		I-0332489-10-01-06-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PWﾕﾆｯﾄ_ﾌﾞｽﾊﾞｰ	40163490		20250314	20250704		I-0332489-10-01-06-04	P100		CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PCﾕﾆｯﾄ_ﾊｰﾈｽ	40163493		20250312	20250708		I-0332489-10-01-07-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 4	E00A4014700	ﾌﾞｽﾊﾞｰ構成表(PC-E55V4UA)	40163495		20250314	20250704		I-0332489-10-01-07-04	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	3.000	3.000	0.000	0.000	0.000	0.000	3.000	51858.000	0.000	51858.000	0.000	51858.000	0.000	0.000	0.000	0.000	0.000	0.000	51858.000	0.000	0.000	51858.000	0.000	51858.000	0.000	51858.000	0.000	0.000	0.000	0.000	0.000	0.000	51858.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	64029292800	MRS-12050PR. 補助ﾊｰﾈｽ	40163510		20250716	20250801		M-0340310-10-01-01	P100	HALB	CD0	小型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	30000.000	0.000	30000.000	0.000	30000.000	0.000	0.000	0.000	0.000	0.000	0.000	30000.000	0.000	0.000	30000.000	0.000	30000.000	0.000	30000.000	0.000	0.000	0.000	0.000	0.000	0.000	30000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2112201	RS-12050PRT 15M	40163511		20250724	20250808		M-0340310-10-01-02	P100	UNBW	B55	小型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	小型(内作)	大阪	小型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	64029292900	RS-12050PR. 補助ﾊｰﾈｽ	40163512		20250716	20250801		M-0340310-10-01-02-01	P100	HALB	CD0	小型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	70000.000	0.000	70000.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	70000.000	0.000	0.000	70000.000	0.000	70000.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 3	F1A358000	MRS-12005Y5	40163513		20250707	20250725		M-0340675-10-01-01	P100	HALB	BB0	小型変圧	ZPS2	プロジェクト電源（活動割当）	20	小型(変圧)	大阪	変圧	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	53400.000	0.000	53400.000	0.000	53400.000	0.000	0.000	0.000	0.000	0.000	0.000	53400.000	0.000	0.000	53400.000	0.000	53400.000	0.000	53400.000	0.000	0.000	0.000	0.000	0.000	0.000	53400.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	A00A2114800	FVL-50-12（48セル　8個）	40163519	1911	20250820	20250820		C-0341326-20	P100	UNBW	C50	大型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	259433.000	0.000	259433.000	0.000	259433.000	0.000	0.000	0.000	0.000	259433.000	0.000	0.000	400000.000	0.000	259433.000	0.000	259433.000	0.000	259433.000	0.000	0.000	0.000	0.000	259433.000	0.000	0.000	400000.000	0.000	228030.000	0.000	31403.000	228030.000	0.000	0.000	20935.000	8941.000	0.000	1527.000	0.000			341326	000020
10.完成予定	2025/08	 0		大型Ｂ１変圧（ケース）	40163532		20250725	20250818		G-0335960-10-01-01-01	P100		CC2	ケース（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0		大型Ｂ１変圧（ブスバー）	40163533		20250725	20250818		G-0335960-10-01-01-02	P100		CF2	ブスバー（トランス用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		ケース	40163545		20250703	20250724		G-0335960-30-01-01	P100		CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		ハーネス（一品）	40163546		20250703	20250724		G-0335960-30-01-02	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0		蓄電池盤_ハーネス	40163584		20250312	20250326		I-0326875-10-01-06-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0	JDA419700	ｹｰｽｺｳｾｲﾋｮｳ	40163587		20250312	20250321		I-0326875-10-01-08-01	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	17655.000	0.000	17655.000	0.000	17655.000	0.000	0.000	0.000	0.000	0.000	0.000	17655.000	0.000	0.000	17655.000	0.000	17655.000	0.000	17655.000	0.000	0.000	0.000	0.000	0.000	0.000	17655.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0		VCJﾕﾆｯﾄ_ﾊｰﾈｽ	40163588		20250312	20250321		I-0326875-10-01-08-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 5	J00A5406500	ｹｰｽ金具構成表(B1-IGB-L)	40163590		20250312	20250321		I-0326875-10-01-09-01	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	15500.000	0.000	15500.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	15500.000	0.000	0.000	15500.000	0.000	15500.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0		INVﾕﾆｯﾄ(L)_ﾊｰﾈｽ	40163591		20250312	20250321		I-0326875-10-01-09-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0	E00A5130500	ﾌﾞｽﾊﾞｰ構成表(B1-IGBT-L)	40163592		20250312	20250321		I-0326875-10-01-09-03	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	22492.000	0.000	22492.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	22492.000	0.000	0.000	22492.000	0.000	22492.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 5	J00A5406501	ｹｰｽ金具構成表(B1-IGB-R)	40163594		20250312	20250321		I-0326875-10-01-10-01	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	15500.000	0.000	15500.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	15500.000	0.000	0.000	15500.000	0.000	15500.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	15500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0		INVﾕﾆｯﾄ(R)_ﾊｰﾈｽ	40163595		20250312	20250321		I-0326875-10-01-10-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/03	 0	E00A5130501	ﾌﾞｽﾊﾞｰ構成表(B1-IGBT-R)	40163596		20250312	20250321		I-0326875-10-01-10-03	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	22492.000	0.000	22492.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	22492.000	0.000	0.000	22492.000	0.000	22492.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	22492.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2013801	整流器	40163600		20250407	20250819		I-0332440-10-01-03	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 4		整流器盤_ハーネス	40163601		20250331	20250708		I-0332440-10-01-03-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 5	A00A2013802	インバータ	40163602		20250407	20250819		I-0332440-10-01-04	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 4		インバータ盤_ハーネス	40163603		20250331	20250708		I-0332440-10-01-04-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 3	A00A2013803	予備品	40163604		20250407	20250819		I-0332440-10-01-05	P100	UNBW	C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PWﾕﾆｯﾄ_ﾊｰﾈｽ	40163607		20250317	20250708		I-0332440-10-01-06-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PC3(L)ﾕﾆｯﾄ_ﾊｰﾈｽ	40163612		20250317	20250708		I-0332440-10-01-07-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		PC3(R)ﾕﾆｯﾄ_ﾊｰﾈｽ	40163617		20250317	20250708		I-0332440-10-01-08-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	A00A2087901	SCA4F7-110-600SVC 予備品	40163635		20250718	20250822		G-0336452-10-01-05	P100	UNBW	CP0	有岡電機製作所 S	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 4	A00A2065000	MRS-15005ACY6 RC＝10M	40163821	1911	20250725	20250819		M-0341873-10	P100	UNBW	B50	小型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	小型(内作)	大阪	小型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	651097.000	0.000	651097.000	0.000	651097.000	0.000	0.000	0.000	0.000	651097.000	0.000	0.000	950000.000	0.000	651097.000	0.000	651097.000	0.000	651097.000	0.000	0.000	0.000	0.000	651097.000	0.000	0.000	950000.000	0.000	505672.000	0.000	145425.000	504320.000	0.000	0.000	87072.000	35559.000	15500.000	7294.000	1352.000			341873	000010
10.完成予定	2025/07	 2	F2A093800	MRS-15005Y6	40163834		20250711	20250725		M-0341873-10-01-01	P100	HALB	BB0	小型変圧	ZPS2	プロジェクト電源（活動割当）	20	小型(変圧)	大阪	変圧	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	61000.000	0.000	61000.000	0.000	61000.000	0.000	0.000	0.000	0.000	0.000	0.000	61000.000	0.000	0.000	61000.000	0.000	61000.000	0.000	61000.000	0.000	0.000	0.000	0.000	0.000	0.000	61000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		蓄電池盤_ハーネス	40163879		20250704	20250725		I-0326876-10-01-06-01	P100		CD1	大型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 0		ACSWﾕﾆｯﾄ_ﾊｰﾈｽ	40163883		20250625	20250710		I-0326876-10-01-08-02	P100		CD3	大型ハーネス（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
